kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
1269;1100-1200;;CHN;CRI/CGTN Radio;E;SEA;xw;1;;
1269;1200-1300;;CHN;CRI/CGTN Radio;E;SEA;xw;1;;
1269;1400-1500;;CHN;China Radio Int.;BE;SAs;xw;1;;
1269;1600-1700;;CHN;China Radio Int.;HI;SAs;xw;1;;
1269;1700-1800;;CHN;China Radio Int.;HI;SAs;xw;1;;
1296;1100-1200;;CHN;China Radio Int.;VN;SEA;k;1;;
1296;1200-1300;;CHN;China Radio Int.;VN;SEA;k;1;;[0420]
1296;1300-1400;;CHN;China Radio Int.;VN;SEA;k;1;;
1296;1400-1500;;CHN;China Radio Int.;VN;SEA;k;1;;[0122]
1296;1500-1600;;CHN;China Radio Int.;VN;SEA;k;1;;
1296;1600-1700;;CHN;China Radio Int.;VN;SEA;k;1;;
1296;0230-0300;;USA;Radio Liberty;PS;AFG;/AFG-k;1;;
1296;0300-0330;;USA;Radio Liberty;DR;AFG;/AFG-k;1;;
1296;0330-0430;;USA;Radio Liberty;PS;AFG;/AFG-k;1;;
1296;0430-0530;;USA;Radio Liberty;DR;AFG;/AFG-k;1;;
1296;0530-0630;;USA;Radio Liberty;PS;AFG;/AFG-k;1;;
1296;0630-0730;;USA;Radio Liberty;DR;AFG;/AFG-k;1;;
1296;0730-0830;;USA;Radio Liberty;PS;AFG;/AFG-k;1;;
1296;0830-0930;;USA;Radio Liberty;DR;AFG;/AFG-k;1;;
1296;0930-1030;;USA;Radio Liberty;PS;AFG;/AFG-k;1;;
1296;1030-1130;;USA;Radio Liberty;DR;AFG;/AFG-k;1;;
1296;1130-1230;;USA;Radio Liberty;PS;AFG;/AFG-k;1;;
1296;1230-1330;;USA;Radio Liberty;DR;AFG;/AFG-k;1;;
1296;1330-1400;;USA;Radio Liberty;PS;AFG;/AFG-k;1;;
1296;1400-1430;;USA;Radio Liberty;DR;AFG;/AFG-k;1;;[1218]
1296;0030-0100;;USA;VoA Ashna Radio;PS;AFG;/AFG-k;1;;
1296;0100-0130;;USA;VoA Ashna Radio;DR;AFG;/AFG-k;1;;
1296;0130-0200;;USA;VoA Ashna Radio;PS;AFG;/AFG-k;1;;
1296;0200-0230;;USA;VoA Ashna Radio;DR;AFG;/AFG-k;1;;
1296;1430-1500;;USA;VoA Ashna Radio;PS;AFG;/AFG-k;1;;
1296;1500-1530;;USA;VoA Ashna Radio;DR;AFG;/AFG-k;1;;[0122]
1296;1530-1630;;USA;VoA Ashna Radio;AFG;AFG;/AFG-k;1;;[1022]
1296;1630-1730;;USA;VoA Ashna Radio;PS;AFG;/AFG-k;1;;[1022]
1296;2030-0030;;USA;Voice of America;E;AFG;/AFG-k;1;;
1314;1200-1300;Mo-Sa;ROU;Radio Bukarest;D;ROU;;2;;[1216]
1323;1000-1100;;CHN;China Radio Int.;R;FE;hu;1;;
1323;1100-1200;;CHN;China Radio Int.;R;FE;hu;1;;
1323;1100-1400;;CHN;China Radio Int.;K;FE;hd;1;;
1323;1200-1300;;CHN;China Radio Int.;MO;FE;hu;1;;
1323;1300-1400;;CHN;China Radio Int.;R;FE;hu;1;;
1323;1400-1500;;CHN;China Radio Int.;R;FE;hu;1;;
1323;1500-1600;;CHN;CRI/CGTN Radio;E;SAs;hu;1;;
1323;1600-1700;;CHN;CRI/CGTN Radio;E;SAs;hu;1;;
1323;1700-1800;;CHN;CRI/CGTN Radio;E;SAs;hu;1;;
1323;2100-2300;;CHN;China Radio Int.;K;FE;hd;1;;
1323;1800-1900;;I;IRRS Milano;E;CEu;p;2;;
1323;1900-2200;;I;IRRS Milano;E;CEu;p;2;;
1323;1200-1300;Mo-Sa;ROU;Radio Bukarest;D;ROU;;2;;
1323;1900-2000;Mo-Sa;ROU;Radio Neumarkt;D;ROU;;2;;[0322]
1341;1130-1200;;CHN;China Radio Int.;TAG;SEA;gz;1;;
1341;1200-1300;;CHN;CRI/CGTN Radio;E;SEA;gz;1;;
1341;1300-1400;;CHN;CRI/CGTN Radio;E;SEA;gz;1;;
1341;1430-1500;;CHN;China Radio Int.;TAG;SEA;gz;1;;
1350;0700-0900;;HNG;Nemzetiségi Rádió;HR;HNG;g;2;;
1350;0900-1100;;HNG;Nemzetiségi Rádió;D;HNG;g;2;;
1350;1200-1230;Sa;HNG;Nemzetiségi Rádió;AR;HNG;g;2;;
1350;1200-1230;We;HNG;Nemzetiségi Rádió;BU;HNG;g;2;;
1350;1200-1230;Th;HNG;Nemzetiségi Rádió;GR;HNG;g;2;;
1350;1200-1230;Tu;HNG;Nemzetiségi Rádió;RU;HNG;g;2;;
1350;1200-1230;Mo;HNG;Nemzetiségi Rádió;SV;HNG;g;2;;
1350;1200-1230;Fr;HNG;Nemzetiségi Rádió;UK;HNG;g;2;;
1350;1230-1300;Sa;HNG;Nemzetiségi Rádió;PO;HNG;g;2;;
1350;2100-2300;irr;HNG;Nemzetiségi Rádió;D;HNG;g;2;;
1350;1800-1815;;USA;Trans World Radio;R;CAs;/ARM;1;;
1350;1930-2200;;USA;Trans World Radio;A;ME;/ARM;1;;
1377;0600-0850;We-Mo;CHN;China National Radio 1;M;WNW;xy;1;;
1377;0850-1805;;CHN;China National Radio 1;M;WNW;xy;1;;[0122]
1377;2023-0600;;CHN;China National Radio 1;M;WNW;xy;1;;[1218]
1377;0000-0030;;CHN;China National Radio 1;M;CHN;t;1;;
1377;2230-2300;;CHN;China National Radio 1;M;CHN;t;1;;
1377;0030-0300;;CHN;PBS Xizang;M;CHN;t;1;;
1377;0300-0600;;CHN;PBS Xizang;M;CHN;t;1;;
1377;0600-0900;We-Mo;CHN;PBS Xizang;M;CHN;t;1;;
1377;0900-1000;We-Mo;CHN;PBS Xizang;M;CHN;t;1;;
1377;1000-1800;;CHN;PBS Xizang;M;CHN;t;1;;
1377;2000-2100;We-Mo;CHN;PBS Xizang;M;CHN;t;1;;[1220]
1377;2100-2230;;CHN;PBS Xizang;M;CHN;t;1;;[0122]
1377;2300-2400;;CHN;PBS Xizang;M;CHN;t;1;;
1377;1800-1815;;USA;Trans World Radio;KUs;ME;/ARM;2;;
1377;1800-1815;Mo;USA;Trans World Radio;R;CAs;/ARM;2;;
1377;1815-1830;Sa-We;USA;Trans World Radio;FS;IRN;/ARM;2;;[1221]
1377;1815-1830;Th;USA;Trans World Radio;GI;IRN;/ARM;2;;
1377;1815-1830;Fr;USA;Trans World Radio;QQ;IRN;/ARM;2;;
1377;1830-1945;;USA;Trans World Radio;FS;IRN;/ARM;2;;
1377;1945-2045;;USA;Trans World Radio;UK;UKR;/ARM;2;;[1122]
1386;1800-1830;;D;Deutsche Welle;R;EEu;/LTU-v;1;;
1386;0330-0350;SaSu;J;NHK Radio Japan;E;EEu;/LTU-v;0;;
1386;0330-0350;Mo-Fr;J;NHK Radio Japan;R;EEu;/LTU-v;0;;
1386;1500-1510;Mo-Fr;J;NHK Radio Japan;R;EEu;/LTU-v;0;;
1386;1500-1530;SaSu;J;NHK Radio Japan;E;EEu;/LTU-v;0;;
1386;1510-1525;Mo-Fr;J;NHK Radio Japan;E;EEu;/LTU-v;0;;
1386;1525-1530;Mo-Fr;J;NHK Radio Japan;R;EEu;/LTU-v;0;;
1386;1730-1750;SaSu;J;NHK Radio Japan;E;EEu;/LTU-v;0;;
1386;1730-1750;Mo-Fr;J;NHK Radio Japan;R;EEu;/LTU-v;0;;
1386;1750-1800;;J;NHK Radio Japan;;EEu;/LTU-v;0;;
1386;0400-0500;;POL;Polskie Radio;BY;BLR;/LTU-v;1;;
1386;0500-0530;;POL;Polskie Radio;UK;BLR;/LTU-v;1;;[0222]
1386;1300-1400;;POL;Polskie Radio;E;EEu;/LTU-v;2;;
1386;1630-1700;;POL;Polskie Radio;PO;BLR;/LTU-v;2;;
1386;1600-1630;;POL;Polskie Radio;R;BLR;/LTU-v;1;;[0121]
1386;1630-1700;;POL;Polskie Radio;D;EEu;/LTU-v;5;;[0421]
1386;1700-1730;;POL;Polskie Radio;D;EEu;/LTU-v;4;;[1122]
1386;1700-1730;;POL;Polskie Radio;E;EEu;/LTU-v;6;3010;3010
1386;1700-1730;;POL;Polskie Radio;UK;EEu;/LTU-v;5;;
1386;0101-0106;;UKR;Ukrainian Radio;E;EEu;/LTU-v;2;;[1022]
1386;2100-0200;;UKR;Ukrainian Radio;UK;EEu;/LTU-v;2;;
1386;1830-1900;;USA;Radio Liberty;R;EEu;/LTU-v;1;;
1386;1900-2000;;USA;Radio Liberty;R;EEu;/LTU-v;1;;
1386;2000-2100;;USA;Radio Liberty;BY;EEu;/LTU-v;1;;
1395;1900-2100;;USA;Brother Stair;E;EEu;/ARM;1;;[1022]
1413;0030-0100;;G;BBC;DR;AFG;/OMA-a;1;;
1413;0100-0200;;G;BBC;E;SAs;/OMA-a;1;;
1413;0200-0230;;G;BBC;E;SAs;/OMA-a;1;;
1413;0230-0400;;G;BBC;FS;ME;/OMA-a;1;;
1413;1300-1400;;G;BBC;E;SAs;/OMA-a;1;;
1413;1400-1500;;G;BBC;E;SAs;/OMA-a;1;;
1413;1500-1600;;G;BBC;E;SAs;/OMA-a;1;;
1413;1600-1700;;G;BBC;E;SAs;/OMA-a;1;;
1413;1700-1800;;G;BBC;E;SAs;/OMA-a;1;;
1413;1800-1900;;G;BBC;PS;AFG;/OMA-a;1;;
1413;1900-2000;;G;BBC;E;ME;/OMA-a;1;;
1413;2000-2100;;G;BBC;E;ME;/OMA-a;1;;
1413;0000-2400;;RUS;Vesti FM;R;EEu;/MDA;1;;[0622]
1422;0700-0800;;CHN;China National Radio 1;M;CHN;ka;1;;
1422;0900-1100;;CHN;China National Radio 1;M;CHN;ka;1;;
1422;0600-0700;;CHN;China National Radio 13;UI;CHN;ka;1;;
1422;0800-0900;;CHN;China National Radio 13;UI;CHN;ka;1;;
1422;1300-1400;;CHN;China Radio Int.;HI;SAs;ka;1;;
1422;1400-1500;;CHN;China Radio Int.;UR;SAs;ka;1;;
1422;1500-1600;;CHN;China Radio Int.;UR;SAs;ka;1;;
1422;1600-1700;;CHN;China Radio Int.;HI;SAs;ka;1;;
1422;0100-0200;Fr;TWN;Radio Taiwan Int.;IN;FE;m;1;;
1422;0100-0200;Th;TWN;Radio Taiwan Int.;T;FE;m;1;;
1422;0100-0200;We;TWN;Radio Taiwan Int.;VN;FE;m;1;;
1422;1200-1300;Th;TWN;Radio Taiwan Int.;IN;FE;m;1;;
1422;1200-1300;We;TWN;Radio Taiwan Int.;T;FE;m;1;;
1422;1200-1300;Tu;TWN;Radio Taiwan Int.;VN;FE;m;1;;
1431;1530-1700;;USA;Voice of America;E;Af;/DJI-d;1;;
1431;1700-1800;;USA;Voice of America;SO;Af;/DJI-d;1;;
1431;1800-1830;;USA;Voice of America;E;Af;/DJI-d;1;;[0922]
1431;1830-1900;;USA;Voice of America;F;Af;/DJI-d;1;;
1431;1900-1930;;USA;Voice of America;F;Af;/DJI-d;1;;[1122]
1431;1930-2000;;USA;Voice of America;F;Af;/DJI-d;1;;
1431;2000-2030;;USA;Voice of America;F;Af;/DJI-d;1;;
1431;2030-2100;;USA;Voice of America;E;Af;/DJI-d;1;;[0719]
1431;2100-2130;SaSu;USA;Voice of America;E;Af;/DJI-d;1;;
1431;2100-2130;Mo-Fr;USA;Voice of America;F;Af;/DJI-d;1;;
1431;2130-0330;;USA;Voice of America;E;Af;/DJI-d;1;;[1022]
1440;0400-2400;;DNK;Radio 208;DA;NEu;i;1;;
1467;1315-1330;;IND;Trans World Radio;-MX;SAs;/KGZ;1;;
1467;1330-1345;Fr;IND;Trans World Radio;KNG;SAs;/KGZ;1;;
1467;1330-1345;Sa;IND;Trans World Radio;PJ;SAs;/KGZ;1;;
1467;1330-1400;Th;IND;Trans World Radio;HI;SAs;/KGZ;1;;
1467;1330-1400;Tu-We;IND;Trans World Radio;PJ;SAs;/KGZ;1;;
1467;1330-1400;Su-Mo;IND;Trans World Radio;UR;SAs;/KGZ;1;;
1467;1345-1355;Sa;IND;Trans World Radio;KUM;SAs;/KGZ;1;;
1467;1345-1400;Fr;IND;Trans World Radio;BAG;SAs;/KGZ;1;;
1467;1355-1400;Sa;IND;Trans World Radio;PJ;SAs;/KGZ;1;;
1467;1400-1430;Su;IND;Trans World Radio;KS;SAs;/KGZ;1;;
1467;1400-1430;Mo-Sa;IND;Trans World Radio;UR;SAs;/KGZ;1;;
1467;1430-1445;Tu;IND;Trans World Radio;PJ;SAs;/KGZ;1;;
1467;1430-1445;Th-Fr;IND;Trans World Radio;SIR;SAs;/KGZ;1;;
1467;1430-1445;1367;IND;Trans World Radio;UR;SAs;/KGZ;1;;
1467;1445-1500;;IND;Trans World Radio;UR;SAs;/KGZ;1;;[0122]
1467;1500-1530;;USA;Trans World Radio;DR;AFG;/KGZ;1;;
1467;1530-1545;Tu-We;USA;Trans World Radio;DR;AFG;/KGZ;1;;
1467;1530-1545;Su-Mo;USA;Trans World Radio;PS;AFG;/KGZ;1;;
1467;1530-1545;Th-Sa;USA;Trans World Radio;UR;SAs;/KGZ;1;;
1467;1545-1630;;USA;Trans World Radio;PS;AFG;/KGZ;1;;
1467;1630-1645;;USA;Trans World Radio;TJ;AFG;/KGZ;1;;
1467;2045-2115;Mo-Fr;USA;Trans World Radio;PO;Eu;/F-ro;2;;
1467;2115-2145;Mo-Sa;USA;Trans World Radio;KB;NAf;/F-ro;2;;
1467;2145-2300;;USA;Trans World Radio;A;NAf;/F-ro;2;;
1476;0320-0430;Mo-Fr;SWZ;Trans World Radio;HA;NIG;/BEN-p;1;;[1022]
1476;0430-0445;Su;SWZ;Trans World Radio;IG;NIG;/BEN-p;1;;
1476;0430-0550;Mo-Fr;SWZ;Trans World Radio;IG;NIG;/BEN-p;1;;
1476;0447-0517;Su;SWZ;Trans World Radio;E;NIG;/BEN-p;1;;
1476;1725-1750;;SWZ;Trans World Radio;E;NIG;/BEN-p;1;;
1476;1750-1821;Su-Fr;SWZ;Trans World Radio;E;NIG;/BEN-p;1;;
1476;1750-1821;Sa;SWZ;Trans World Radio;IG;NIG;/BEN-p;1;;
1476;1821-1855;;SWZ;Trans World Radio;YO;NIG;/BEN-p;1;;
1476;1855-1912;;SWZ;Trans World Radio;KNU;NIG;/BEN-p;1;;
1476;1914-1929;;SWZ;Trans World Radio;FU;NIG;/BEN-p;1;;
1476;1929-1944;SaSu;SWZ;Trans World Radio;FU;NIG;/BEN-p;1;;
1521;0000-0100;;CHN;China Radio Int.;R;Sib;hu;1;;
1521;0100-0200;;CHN;China Radio Int.;R;CAs;hu;1;;
1521;1300-1400;;CHN;China Radio Int.;R;CAs;hu;1;;
1521;1400-1500;;CHN;China Radio Int.;R;CAs;hu;1;;
1521;1500-1600;;CHN;China Radio Int.;R;CAs;hu;1;;[0122]
1521;1600-1700;;CHN;China Radio Int.;R;CAs;hu;1;;
1521;1700-1800;;CHN;China Radio Int.;R;CAs;hu;1;;
1521;1800-1900;;CHN;China Radio Int.;R;CAs;hu;1;;
1521;1900-2000;;CHN;China Radio Int.;R;CAs;hu;1;;[1122]
1530;0300-0430;;USA;Voice of America;E;Af;/STP;1;;[1022]
1530;0500-0530;;USA;Voice of America;HA;Af;/STP;1;;
1530;0530-0600;Mo-Fr;USA;Voice of America;F;Af;/STP;1;;
1530;0600-0700;;USA;Voice of America;E;Af;/STP;1;;
1530;1600-1700;;USA;Voice of America;E;Af;/STP;1;;
1530;1700-1800;;USA;Voice of America;P;Af;/STP;1;;
1530;1830-1900;;USA;Voice of America;F;Af;/STP;1;;
1530;1900-1930;;USA;Voice of America;F;Af;/STP;1;;[1122]
1530;1930-2000;;USA;Voice of America;F;Af;/STP;1;;
1530;2000-2200;;USA;Voice of America;E;Af;/STP;1;;
1548;1400-1430;Sa;IND;FEBA India;E;SAs;/CLN-t;1;;
1548;1400-1430;Fr,Su;IND;FEBA India;HI;SAs;/CLN-t;1;;
1548;1430-1500;;USA;Adventist World Radio;KAN;SAs;/CLN-t;1;;
1548;1500-1530;;USA;Adventist World Radio;TAM;SAs;/CLN-t;1;;[1020]
1548;1530-1600;;USA;Adventist World Radio;HI;SAs;/CLN-t;1;;
1548;0000-2400;;USA;Radio Sawa;A;ME;/KWT-j;1;;[1022]
1548;1930-1945;Su-Fr;USA;Trans World Radio;BLK;SEE;/MDA;2;;
1548;1930-1945;Sa;USA;Trans World Radio;BU;SEE;/MDA;2;;
1548;1945-2015;SaSu;USA;Trans World Radio;RO;SEE;/MDA;2;;
1548;1945-2015;Mo-Fr;USA;Trans World Radio;VX;SEE;/MDA;2;;
1548;2015-2040;;USA;Trans World Radio;HU;Eu;/MDA;2;;
1548;2040-2055;Su;USA;Trans World Radio;BOS;SEE;/MDA;2;;
1548;2040-2100;Mo-Fr;USA;Trans World Radio;HU;Eu;/MDA;2;;
1548;2040-2110;Sa;USA;Trans World Radio;BOS;SEE;/MDA;2;;
1548;2055-2110;Su;USA;Trans World Radio;MNE;SEE;/MDA;2;;
1548;2100-2130;Mo-Fr;USA;Trans World Radio;SR;Eu;/MDA;2;;
1548;2110-2130;SaSu;USA;Trans World Radio;SR;Eu;/MDA;2;;
1557;1100-1200;;KOR;KBS World Radio;M;FE;/TWN-k;1;;
1557;0900-1000;;TWN;Radio Taiwan Int.;M;FE;k;1;;
1557;1000-1100;;TWN;Radio Taiwan Int.;M;FE;k;1;;
1557;1200-1300;;TWN;Radio Taiwan Int.;M;FE;k;1;;[1218]
1557;1300-1400;;TWN;Radio Taiwan Int.;M;FE;k;1;;
1557;1400-1500;;TWN;Radio Taiwan Int.;M;FE;k;1;;[1020]
1557;1500-1600;;TWN;Radio Taiwan Int.;M;FE;k;1;;[0122]
1557;1600-1700;;TWN;Radio Taiwan Int.;M;FE;k;1;;[1018]
1557;1900-2000;;USA;Radio Free Asia;M;FE;/TWN-k;1;;[0821]
1557;2000-2100;;USA;Radio Free Asia;M;FE;/TWN-k;1;;
1557;2100-2200;;USA;Radio Free Asia;M;FE;/TWN-k;1;;
1566;1100-1230;;CHN;Chinese Jammer;M;FE;ya;1;;
1566;1345-1600;;CHN;Chinese Jammer;M;FE;ya;1;;
1566;1830-1900;;CHN;Chinese Jammer;M;FE;ya;1;;
1566;1100-1230;;HKG;FEBC Radio Liangyou;M;CHN;/KOR-j;1;;
1566;1345-1630;;HKG;FEBC Radio Liangyou;M;CHN;/KOR-j;1;;[0122]
1566;1230-1345;;PHL;FEBC Manila;J;J;/KOR-j;1;;[0119]
1566;1630-1700;;PHL;FEBC Manila;R;FE;/KOR-j;1;;[1220]
1566;1800-1000;;PHL;FEBC Manila;K;FE;/KOR-j;1;;[0822]
1566;0320-0330;Mo-Fr;SWZ;Trans World Radio;E;WAf;/BEN-p;1;;
1566;0330-0430;Mo-Fr;SWZ;Trans World Radio;HA;WAf;/BEN-p;1;;
1566;0430-0445;Sa;SWZ;Trans World Radio;KOT;WAf;/BEN-p;1;;
1566;0430-0445;Su;SWZ;Trans World Radio;TWI;WAf;/BEN-p;1;;[0221]
1566;0430-0500;Mo-Fr;SWZ;Trans World Radio;TWI;WAf;/BEN-p;1;;
1566;0445-0500;Sa;SWZ;Trans World Radio;EWE;WAf;/BEN-p;1;;
1566;0445-0500;Su;SWZ;Trans World Radio;KOT;WAf;/BEN-p;1;;
1566;0500-0505;We-Fr;SWZ;Trans World Radio;MOO;WAf;/BEN-p;1;;
1566;0500-0505;SaSu;SWZ;Trans World Radio;SON;WAf;/BEN-p;1;;
1566;0500-0505;Mo-Tu;SWZ;Trans World Radio;TWI;WAf;/BEN-p;1;;
1566;0505-0520;Su;SWZ;Trans World Radio;MOO;WAf;/BEN-p;1;;
1566;0505-0520;Sa;SWZ;Trans World Radio;SON;WAf;/BEN-p;1;;
1566;1855-1910;Sa;SWZ;Trans World Radio;DIT;WAf;/BEN-p;1;;
1566;1855-1910;Mo-Th;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;1855-1910;Fr;SWZ;Trans World Radio;FON;WAf;/BEN-p;1;;
1566;1855-1910;Su;SWZ;Trans World Radio;LOK;WAf;/BEN-p;1;;
1566;1910-1925;Sa;SWZ;Trans World Radio;DY;WAf;/BEN-p;1;;
1566;1910-1925;Su-Fr;SWZ;Trans World Radio;FON;WAf;/BEN-p;1;;
1566;1925-1940;Su;SWZ;Trans World Radio;DEN;WAf;/BEN-p;1;;
1566;1925-1955;Mo-Fr;SWZ;Trans World Radio;FON;WAf;/BEN-p;1;;
1566;1925-2010;Sa;SWZ;Trans World Radio;BM;WAf;/BEN-p;1;;
1566;1940-1955;Su;SWZ;Trans World Radio;BRB;WAf;/BEN-p;1;;
1566;1955-2010;Su;SWZ;Trans World Radio;BM;WAf;/BEN-p;1;;
1566;1955-2010;Th;SWZ;Trans World Radio;BRB;WAf;/BEN-p;1;;
1566;1955-2010;Mo;SWZ;Trans World Radio;DEN;WAf;/BEN-p;1;;
1566;1955-2010;We;SWZ;Trans World Radio;FON;WAf;/BEN-p;1;;
1566;1955-2010;Tu;SWZ;Trans World Radio;MOO;WAf;/BEN-p;1;;
1566;1955-2010;Fr;SWZ;Trans World Radio;ZA;WAf;/BEN-p;1;;
1566;2010-2015;Sa;SWZ;Trans World Radio;FON;WAf;/BEN-p;1;;
1566;2010-2040;Mo-Fr;SWZ;Trans World Radio;BAO;WAf;/BEN-p;1;;
1566;2010-2040;Su;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2015-2040;Sa;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2040-2045;Su-Fr;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2040-2045;Sa;SWZ;Trans World Radio;MNA;WAf;/BEN-p;1;;
1566;2045-2055;Mo-Sa;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2045-2200;Su;SWZ;Trans World Radio;BM;WAf;/BEN-p;1;;
1566;2055-2100;Mo;SWZ;Trans World Radio;BM;WAf;/BEN-p;1;;
1566;2055-2100;Tu-Fr;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2100-2130;Mo-Sa;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2130-2145;Mo;SWZ;Trans World Radio;BET;WAf;/BEN-p;1;;
1566;2130-2145;Sa;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2130-2145;Tu;SWZ;Trans World Radio;SFO;WAf;/BEN-p;1;;
1566;2130-2200;We-Sa;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2145-2200;Mo;SWZ;Trans World Radio;BAO;WAf;/BEN-p;1;;
1566;2145-2200;Tu;SWZ;Trans World Radio;GUN;WAf;/BEN-p;1;;
1566;2145-2215;Sa;SWZ;Trans World Radio;TMJ;WAf;/BEN-p;1;;
1566;2200-2205;Tu;SWZ;Trans World Radio;BAO;WAf;/BEN-p;1;;
1566;2200-2215;We-Fr;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;2200-2215;Mo;SWZ;Trans World Radio;SFO;WAf;/BEN-p;1;;
1566;2205-2215;Tu;SWZ;Trans World Radio;F;WAf;/BEN-p;1;;
1566;1000-1100;;USA;Radio Free Asia;K;FE;/KOR-j;1;;
1566;1700-1800;;USA;Voice of America;K;FE;/KOR-j;1;;[1121]
1575;0000-0100;;USA;Voice of America;BR;SEA;/THA-b;1;;
1575;1230-1300;;USA;Voice of America;LAO;SEA;/THA-b;1;;
1575;1300-1330;Mo-Fr;USA;Voice of America;ROH;SEA;/THA-b;1;;
1575;1330-1430;;USA;Voice of America;KH;SEA;/THA-b;1;;
1575;1430-1500;;USA;Voice of America;BR;SEA;/THA-b;1;;
1575;1500-1530;SaSu;USA;Voice of America;BR;SEA;/THA-b;1;;
1575;1530-1600;;USA;Voice of America;BR;SEA;/THA-b;1;;
1575;1600-1630;;USA;Voice of America;BR;SEA;/THA-b;1;;
1575;1630-1730;;USA;Voice of America;BR;SEA;/THA-b;1;;
1575;1730-1800;;USA;Voice of America;BR;SEA;/THA-b;1;;
1575;2200-2230;;USA;Voice of America;KH;SEA;/THA-b;1;;[0820]
1575;2330-2400;Fr-Sa;USA;Voice of America;BR;SEA;/THA-b;1;;
1593;1200-1300;Mo-Sa;ROU;Radio Bukarest;D;ROU;;2;;[0320]
1593;1900-2000;Mo-Sa;ROU;Radio Neumarkt;D;ROU;;2;;
1602;2200-0100;1.Fr;FIN;Scandinavian Weekend R.;FI;FIN;v;2;;
1602;0100-1300;1.Sa;FIN;Scandinavian Weekend R.;FI;FIN;v;2;;
1602;1300-1500;1.Sa;FIN;Scandinavian Weekend R.;FI;FIN;v;2;;
1602;1500-1900;1.Sa;FIN;Scandinavian Weekend R.;FI;FIN;v;2;;
1602;1900-2000;1.Sa;FIN;Scandinavian Weekend R.;FI;FIN;v;2;;
1602;2000-2200;1.Sa;FIN;Scandinavian Weekend R.;FI;FIN;v;2;;
1611;0000-2400;irr;AUS;Station X;E;AUS;ww;1;;
1611;1600-2310;;NOR;Radio Northern Star/Sea;NO;NEu;be;2;;
1620;0000-2400;;CUB;Radio Rebelde;S;Car;;1;;[0119]
1624.5;0000-2400;;FRO;OXJ Tórshavn Radio;-TY;NEu;t;1;;
1635;0233-0248;;NOR;Telenor Kystradio North;NO;NEu;hf;1;;
1635;0633-0648;;NOR;Telenor Kystradio North;NO;NEu;hf;1;;
1635;1033-1048;;NOR;Telenor Kystradio North;NO;NEu;hf;1;;
1635;1203-1218;;NOR;Telenor Kystradio North;E;NEu;hf;1;;
1635;1433-1448;;NOR;Telenor Kystradio North;NO;NEu;hf;1;;
1635;1833-1848;;NOR;Telenor Kystradio North;NO;NEu;hf;1;;
1635;2233-2248;;NOR;Telenor Kystradio North;NO;NEu;hf;1;;[1121]
1635;2303-2318;;NOR;Telenor Kystradio North;E;NEu;hf;1;;[1121]
1638;0037-0047;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1638;0337-0347;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1638;0637-0647;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1638;0937-0947;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1638;1237-1247;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1638;1537-1547;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1638;1837-1847;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1638;2137-2147;;GRL;OYR Aasiaat Radio;E;GRL;pa;1;;
1641;0000-2400;;FRO;OXJ Tórshavn Radio;E;NEu;t;1;;
1641;1034-1050;;FRO;OXJ Tórshavn Radio;E;NEu;t;1;;
1641;2234-2250;;FRO;OXJ Tórshavn Radio;E;NEu;t;1;;[1121]
1644;0000-2400;;CNR;Arrecife Radio;S;NAO;pr;1;;
1644;0633-0648;;CNR;Arrecife Radio;S;NAO;pr;1;;
1644;1040-1055;;CNR;Arrecife Radio;S;NAO;pr;1;;
1644;1603-1618;;CNR;Arrecife Radio;S;NAO;pr;1;;
1644;2034-2049;;CNR;Arrecife Radio;E,S;NAO;pr;1;;[1121]
1644;2110-2125;;CNR;Arrecife Radio;S;NAO;pr;1;;
1644;2235-2250;;CNR;Las Palmas Radio;S;NAO;pr;1;;[1121]
1650;0533-0543;;EST;Tallinn Radio;E;NEu;ta;2;;
1650;1433-1443;;EST;Tallinn Radio;E;NEu;ta;2;;
1650;0000-0015;;F;CROSS Corsen Radio Wx;F;WEu;oe;4;;
1650;0503-0518;;F;CROSS Corsen Radio Wx;F;WEu;oe;2;;[1121]
1650;0600-0615;;F;CROSS Corsen Radio Wx;F;WEu;oe;2;;
1650;0635-0645;;F;CROSS Corsen Radio Wx;F;WEu;oe;2;;
