kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
7425;1651-1858;Su-Fr;NZL;RNZ Pacific DIGITAL;E;SOc;r;6;2404;2910
7425;1710-1720;Mo-Fr;NZL;RNZ Pacific DIGITAL;COK;SOc;r;6;2404;2910
7425;1735-1745;We;NZL;RNZ Pacific DIGITAL;F;SOc;r;6;2404;2910
7425;0000-2400;;AUS;Australian Police ALE;;AUS;;1;;[1119]
7428;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
7430;0000-0100;;CHN;China Radio Int.;R;Sib;h;0;;
7430;0900-1000;;CHN;China Radio Int.;M;FE;j;0;;
7430;2200-2300;;CHN;China Radio Int.;M;EAf;j;0;;
7430;2300-2400;;CHN;China Radio Int.;R;Sib;h;0;;
7430;2300-2400;;CHN;China Radio Int.;KH;SEA;n;0;;
7430;1200-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;a;1;;
7430;1200-1300;;TWN;Radio Taiwan Int.;M;FE;k;1;;
7430;1300-1400;;TWN;Radio Taiwan Int.;M;FE;k;1;;
7431.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
7433.5;0000-1200;;KOR;HLL Seoul Meteo Fax;;FE;sg;1;;[0419]
7433.5;1200-2400;;KOR;HLL Seoul Meteo Fax;;FE;sg;1;;[0518]
7435;1100-1200;;CHN;China Radio Int.;M;FE;b;0;;
7435;1200-1300;;CHN;China Radio Int.;M;FE;b;0;;
7435;1300-1400;;CHN;China Radio Int.;M;FE;b;0;;
7435;1400-1500;;CHN;China Radio Int.;M;FE;b;0;;
7435;1400-1500;;CHN;China Radio Int.;NE;FE;k;0;;
7435;1500-1600;;CHN;China Radio Int.;M;FE;b;0;;
7435;1500-1600;;CHN;China Radio Int.;NE;FE;k;0;;
7435;1800-1900;;CHN;China Radio Int.;I;SEu;j;0;;
7435;1900-1930;;CHN;China Radio Int.;HU;Eu;x;0;;
7435;1930-2000;;CHN;China Radio Int.;RO;EEu;x;0;;
7435;2100-2200;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7435;1705-1805;;J;Shiokaze;J;KRE;y;1;2504;
7435;1100-1400;;USA;Radio Farda;FS;IRN;/KWT;0;;
7435;2100-2200;;USA;Radio Free Asia;M;FE;/KWT;0;;
7435;0300-1300;;USA;Radio Marti;S;CUB;g;0;;
7435;1030-1330;;VTN;Voice of Vietnam 1;VN;Oc;s;1;;
7435;1330-1700;;VTN;Voice of Vietnam 1;VN;Oc;s;1;;
7435;2145-1030;;VTN;Voice of Vietnam 1;VN;Oc;s;1;;
7435;0000-2400;;USA;NMN USCG Chesapeake ALE;E;WNA;pr;1;;[0517]
7438;0000-2400;;S;Swedish Military ALE;;S;;1;;
7439;0900-0910;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0719]
7440;1200-1400;;CHN;China Radio Int.;M;SEA;n;0;;
7440;1259-1650;;NZL;RNZ Pacific;E;Oc;r;0;;
7440;1650-1755;Sa;NZL;RNZ Pacific;E;Oc;r;0;;
7445;1500-1600;;CHN;China Radio Int.;E;PAK;u;0;;
7445;2100-2130;;CHN;China Radio Int.;SR;SEE;k;0;;
7445;2130-2200;;CHN;China Radio Int.;HU;Eu;u;0;;
7445;0100-0130;;G;BBC;PS;AFG;/OMA-a;0;;
7445;0130-0200;;G;BBC;DR;AFG;/OMA-a;0;;
7445;1600-1700;;G;BBC;E;EAf;/MDG;0;;
7445;1700-1800;;G;BBC;E;EAf;/MDG;0;;
7445;1800-1900;;G;BBC;E;EAf;/MDG;0;;
7445;1900-2000;;G;BBC;E;EAf;/MDG;0;;
7449;0900-0910;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0821]
7450;0900-1000;We-Mo;CHN;PBS Xizang;M;CHN;t;1;;
7450;1000-1800;;CHN;PBS Xizang;M;CHN;t;1;;[0919]
7450;2000-2100;We-Mo;CHN;PBS Xizang;M;CHN;t;1;;[1221]
7450;2100-0300;;CHN;PBS Xizang;M;CHN;t;1;;[0122]
7450;0000-2400;;IRQ;Iraqi Navy ALE;;IRQ;;1;;[0919]
7455;0000-2400;;B;Rádio Casa AM;P;B;am;1;;[0423]
7455;0000-2400;;PTR;NAU US Navy;-TY;NAm;i;1;;
7455;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
7460;2130-1500;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0420]
7460;1600-2200;;CLA;Dengê Welat;KU;ME;/UZB;8;;[1222]
7460;1600-2200;;TUR;Turkish Jammer;TU;ME;e;8;;[0123]
7460;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
7460;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
7460;0200-1200;;TWN;Sound of Hope;M;FE;;1;;
7460;1200-1300;;TWN;Sound of Hope;M;FE;;1;;
7460;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
7460;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
7460;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
7460;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
7460;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
7460;0330-0430;;USA;Voice of America;KNK;EAf;/BOT;0;;
7460;0430-0530;Mo-Fr;USA;Voice of America;KNK;EAf;/BOT;0;;
7460.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
7465;1330-1400;;G;BBC;BR;SEA;/SNG;0;;
7465;2200-2400;;G;BBC;E;SEA;/SNG;0;;
7465;1900-2100;;USA;Voice of America;K;FE;/PHL-t;0;;
7469;0450-0500;Mo;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0522]
7469;0930-0940;We,Th;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0123]
7469;1020-1030;Tu,Fr;POL;S11a Polish Spy Numbers;R;;p;1;0103;3004[0420]
7469;1020-1030;Tu,Fr;POL;S11a Polish Spy Numbers;R;;p;1;0109;3110[1019]
7470;1100-1300;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7470;1600-2200;;CLA;Dengê Welat;KU;ME;/UZB;4;;[0123]
7470;1500-1600;;CLA;North Korea Reform R.;K;KRE;/UZB;1;;[0223]
7470;1600-2200;;TUR;Turkish Jammer;TU;ME;e;4;;[1222]
7470;1100-1300;;USA;Voice of America;M;FE;/THA-u;0;;
7473;2335-2400;;CLA;Voice of Tibet;TB;FE;/TJK;1;;[0423]
7475;2300-2335;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
7475;2335-2400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
7475;0200-0440;irr;USA;Radio YHWH;E;WNA;xx;1;;[0523]
7475;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
7475;0000-2400;;USA;Washington GasLight ALE;;ENA;;1;;
7477;2300-2335;;CLA;Voice of Tibet;TB;FE;/TJK;1;;[0423]
7477;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;[1019]
7480;1300-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7480;1400-1500;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7480;1300-1400;;USA;Voice of America;M;FE;/THA-u;0;;
7480;1400-1500;;USA;Voice of America;M;FE;/PHL-t;0;;
7480;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
7480;0000-2400;;USA;Calif.Emergency Sce.ALE;;WNA;;1;;
7480;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
7480;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
7483;2335-2400;;CLA;Voice of Tibet;TB;FE;/TJK;1;;[0423]
7485;2300-2335;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
7485;2335-2400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;
7485;1600-2200;;CLA;Dengê Welat;KU;ME;/UZB;4;;[0123]
7485;1600-2200;;TUR;Turkish Jammer;TU;ME;e;4;;
7485;0000-2400;;GHA;Ghana Navy ALE;;GHA;;1;;
7487;2300-2335;;CLA;Voice of Tibet;TB;FE;/TJK;1;;[0423]
7488;0450-0500;Th;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0104;3004[0421]
7488;0450-0500;Th;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0109;3110[1021]
7490;1900-1930;;CLA;Voice of Martyrs;K;KRE;/UZB;1;;[0223]
7490;1230-1300;Sa;CVA;Radio Vaticana;M;FE;/PHL-t;0;;
7490;0200-0400;12356;USA;Brother Stair;E;NAm;q;2;;
7490;1400-1500;Su;USA;Brother Stair;E;NAm;n;2;;
7490;1600-1800;Tu-Su;USA;Brother Stair;E;NAm;q;2;;
7490;1800-1900;;USA;Brother Stair;E;NAm;q;2;;
7490;1900-2000;We-Mo;USA;Brother Stair;E;NAm;q;2;;
7490;2000-2100;Su;USA;Brother Stair;E;NAm;q;2;;
7490;1600-0400;;USA;WBCQ The Planet;E;NAm;q;2;;[0423]
7490;1200-1500;;USA;WWCR 2 Nashville, TN;E;NAm;n;2;;
7492.5;0000-2400;;POL;Internal Ministry ALE;;POL;;1;;
7494;0000-2400;;E;Guardia Civil ALE;;E;;1;;
7495;0030-0100;;USA;VoA Radio Ashna;PS;IRN;/D-L;0;;
7495;0100-0130;;USA;VoA Radio Ashna;DR;IRN;/D-L;0;;
7495;0130-0200;;USA;VoA Radio Ashna;PS;IRN;/D-L;0;;
7495;0200-0230;;USA;VoA Radio Ashna;DR;IRN;/D-L;0;;
7495;1430-1500;;USA;VoA Radio Ashna;PS;IRN;/THA-u;0;;
7495;1500-1530;;USA;VoA Radio Ashna;DR;IRN;/THA-u;0;;
7495;1530-1600;;USA;VoA Radio Ashna;PS;IRN;/THA-u;0;;
7495;1600-1630;;USA;VoA Radio Ashna;DR;IRN;/THA-u;0;;
7495;1630-1700;;USA;VoA Radio Ashna;PS;IRN;/THA-u;0;;
7495;1700-1730;;USA;VoA Radio Ashna;DR;IRN;/THA-u;0;;
7499;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7500;1215-1245;Su;GUM;KTWR Trans World Radio;J;J;m;4;;
7503;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
7505;2200-2300;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7505;2200-2300;;USA;Radio Free Asia;TB;FE;/KWT;0;;
7505;0100-0300;;USA;WRNO New Orleans;E;NAm;no;2;;[0223]
7505;0300-0402;irr;USA;WRNO New Orleans;HI;NAm;no;2;;[0323]
7505;0300-0730;;USA;WRNO New Orleans;E;NAm;no;2;2104;[0423]
7505;0730-0830;irr;USA;WRNO New Orleans;A;NAm;no;2;2104;
7505;0830-1000;irr;USA;WRNO New Orleans;M;NAm;no;2;2104;
7505.8;0000-2400;;F;French Military ALE;;F;;1;;
7508;0430-0600;;AFS;ZSJ CapeNaval Meteo Fax;;SAf;ct;1;;
7508;0600-0830;;AFS;ZSJ CapeNaval Meteo Fax;;SAf;ct;1;;
7508;0915-1130;;AFS;ZSJ CapeNaval Meteo Fax;;SAf;ct;1;;
7508;1530-1730;;AFS;ZSJ CapeNaval Meteo Fax;;SAf;ct;1;;
7508;2230-2300;;AFS;ZSJ CapeNaval Meteo Fax;;SAf;ct;1;;[0220]
7508.7;0000-2400;;RUS;Channel Marker D;-CW;EEu;se;1;;[1122]
7508.8;0000-2400;;RUS;Channel Marker P;-CW;RUS;kl;1;;[0423]
7508.9;0000-2400;;RUS;Channel Marker S;-CW;RUS;sm;1;;[0423]
7509;0000-2400;;RUS;Channel Marker C;-CW;RUS;m;1;;[0318]
7509.1;0000-2400;;RUS;Channel Marker A;-CW;RUS;as;1;;[0122]
7510;1730-1800;;G;FEBA Radio;SLT;EAf;/ARM;1;;[0822]
7513.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
7520;2200-2300;We,Su;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7520;1430-1500;;CLA;Furusato no Kaze;J;KRE;/UZB;4;;[1122]
7520;1530-1600;;CLA;Voice of Martyrs;K;KRE;/UZB;1;;[0223]
7520;0000-0200;;USA;Brother Stair;E;NAm;n;5;;
7520;0000-0300;;USA;Brother Stair;E;NAm;n;4;;
7520;2200-2300;We,Su;USA;Radio Free Asia;TB;FE;/KWT;0;;
7523;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7525;1200-1210;We;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0105;3108[0519]
7525;1700-1800;;USA;Voice of America;KU;ME;/D-b;0;;
7525;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
7527;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0120]
7530;1230-1300;Mo-Fr;G;BBC;K;FE;/PHL-t;6;0304;2910
7535;0015-0215;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
7535;0245-0330;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
7535;0400-0945;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
7535;1015-1100;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0717]
7535;1100-1730;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0122]
7535;1800-1845;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;
7535;1915-2045;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0420]
7535;2215-2400;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0918]
7535;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
7538;1630-1640;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0111;3011
7540;0000-2400;irr;B;Rádio Alpha Centauri;P;B;xx;1;;
7540;1600-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7540;1600-1700;;USA;Radio Free Asia;M;FE;/TJK;0;;
7540;1700-1900;;USA;VoA Deewa Radio;PS;AFG;/THA-u;0;;
7542;0000-2400;;RUS;Chelyabinsk Aero Brazka;R;RUS;cy;1;;[1218]
7542;0000-2400;;RUS;Kazan Aero Melodia Dwa;R;CAs;kz;1;;
7542;0000-2400;;RUS;Mozdok Aero Assistent;R;CAs;mz;1;;[1218]
7542;0000-2400;;RUS;Novosib. Aero Katyusha;R;CAs;nv;1;;
7542;0000-2400;;RUS;Omsk Aero Keepl;R;CAs;om;1;;
7542;0000-2400;;RUS;Samara Aero Amba;R;CAs;sv;1;;
7542;0000-2400;;RUS;Yekaterinb.Aero Alenki;R;CAs;yv;1;;
7549;0000-2400;;USA;US National Guard ALE;;USA;;1;;
7550;1830-1845;SaSu;CAN;Bible Voice;K;KRE;/TJK-o;0;;
7550;1500-1530;;CLA;Nippon no Kaze;K;KRE;/UZB;4;;[1221]
7550;1530-1600;;CLA;Nippon no Kaze;K;KRE;/UZB;4;;
7550;2100-2130;;CLA;Voice of Martyrs;K;KRE;/UZB;1;;[0123]
7550;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
7550;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7552;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
7558;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7565;1600-1700;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
7565;1600-1700;;USA;Voice of America;TB;FE;/PHL-t;0;;
7567.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
7570;2300-2400;Mo-Fr;ARG;R.Argentina al Exterior;;WNA;/USA-o;1;;
7570;2330-2400;We;ARG;R.Argentina al Exterior;E;WNA;/USA-o;1;;
7570;0000-2400;;CAN;CGA984 HF Trading;-CW;NAm;ex;1;;[0423]
7570;1300-1400;;KRE;Voice of Korea;E;Eu;u;4;;
7570;1400-1500;;KRE;Voice of Korea;F;Eu;u;4;;
7570;1500-1600;;KRE;Voice of Korea;E;Eu;u;4;;[1222]
7570;1600-1700;;KRE;Voice of Korea;F;Eu;u;4;;
7570;1700-1800;;KRE;Voice of Korea KCBS;K;Eu;u;4;;
7570;1800-1900;;KRE;Voice of Korea;E;Eu;u;4;;
7570;1900-2000;;KRE;Voice of Korea;S;Eu;u;4;;
7570;2000-2100;;KRE;Voice of Korea;F;Eu;u;4;;
7570;2100-2200;;KRE;Voice of Korea;E;Eu;u;4;;
7570;2200-2300;;KRE;Voice of Korea;S;Eu;u;4;;[1222]
7570;2300-2400;;KRE;Voice of Korea KCBS;K;Eu;u;4;;
7570;0000-1100;;USA;Brother Stair;E;WNA;o;1;;
7570;1400-1500;;USA;Brother Stair;E;WNA;o;1;;
7570;1500-1700;Sa;USA;Brother Stair;E;WNA;o;1;;
7570;1100-1400;;USA;WRMI Radio Miami Int.;E;WNA;o;1;;
7570;2300-2400;SaSu;USA;WRMI Radio Miami Int.;E;WNA;o;1;;
7572;0735-0750;Mo-Fr;E;Ejercito del Aire;S;E;to;2;;[1221]
7579;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7580;0700-0900;;KRE;Voice of Korea;J;J;u;4;;[1122]
7580;0900-1300;;KRE;Voice of Korea;J;J;u;4;;
7580;2100-2400;;KRE;Voice of Korea;J;J;u;4;;
7582;1800-1810;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0111;3011
7582;0000-2400;;F;French Navy ALE;;F;;1;;
7585;1900-0300;SaSu;B;Contintenal AM, Bahía;P;B;xx;1;;
7585;1330-1400;;CLA;Furusato no Kaze;J;KRE;/UZB;4;;[1122]
7585;1300-1330;;CLA;Nippon no Kaze;K;KRE;/UZB;4;;[1222]
7590;1400-1500;;CLA;North Korea Reform R.;K;KRE;/UZB;4;;[1222]
7590;2000-2100;;CLA;North Korea Reform R.;K;KRE;/UZB;1;;[0223]
7594.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
7600;0200-0100;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0521]
7600;0200-1600;;G;Afghanistan Int. TV;AFG;AFG;/UZB;1;;[0423]
7600;1600-0200;;G;Afghanistan Int. TV;AFG;AFG;/ARM;1;;[0423]
7600;1900-1910;Mo,Th;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0620]
7600;1020-1030;Tu,Fr;POL;S11a Polish Spy Numbers;R;;p;1;0111;2802[0220]
7600;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7600.2;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
7600.2;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0422]
7600.2;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0822]
7600.2;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
7600.2;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
7600.2;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
7600.2;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
7600.2;1700-2000;;TWN;Sound of Hope;M;FE;;1;;[0521]
7600.2;2000-2100;;TWN;Sound of Hope;M;FE;;1;;
7600.2;2100-2130;;TWN;Sound of Hope;M;FE;;1;;[0521]
7600.2;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
7600.2;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
7600.2;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
7603;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
7610;0200-0400;;CHL;RCW Compañía Worldwide;S;CHL;gc;1;;[0223]
7610;2000-0200;;CHL;RCW Compañía Worldwide;S;CHL;gc;1;;[0223]
7610;2000-2100;;CLA;Radio Free North Korea;K;KRE;/UZB;1;;[0223]
7610;1630-1700;;USA;Radio Ranginkaman;FS;IRN;/UZB;1;2703;2109[0922]
7610;1730-1800;;USA;Radio Ranginkaman;FS;IRN;/UZB;1;2209;2603[0223]
7610;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;[1119]
7610;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7611;0000-2400;;UZB;Channel Marker V;-CW;CAs;;1;;[1119]
7611;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
7616;2000-2010;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0111;3011
7617;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[0120]
7620;0000-2400;irr;B;Rádio Floresta;P;B;xx;0;;
7620;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7620;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
7622;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7624;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7627.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
7629;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
7630;1500-1530;;CLA;Voice of Martyrs;E;FE;/UZB;1;;[0223]
7630;2100-2130;;CLA;Voice of Martyrs;E;FE;/UZB;1;;[0123]
7630;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7632;1610-1620;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0101;3101[0120]
7632;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
7637;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
7638;0000-2400;;E;Guardia Civil ALE;;E;;1;;
7639;0000-2400;;S;Swedish Military ALE;;S;;1;;[1119]
7639.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
7643;1440-1450;Sa;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0112;3112
7645;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
7645;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0422]
7645;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0822]
7645;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
7645;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
7645;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
7645;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
7645;1700-2000;;TWN;Sound of Hope;M;FE;;1;;[0521]
7645;2000-2100;;TWN;Sound of Hope;M;FE;;1;;
7645;2100-2130;;TWN;Sound of Hope;M;FE;;1;;[0521]
7645;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
7645;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
7645;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
7646;0000-2400;;D;DWD 1 Pinneberg RTTY;E;Eu;pi;1;;[0420]
7648;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
7650;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
7651;2040-2050;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0103;3103
7651;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;[1219]
7655;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
7660;0000-2400;;AUS;Australian Police ALE;;AUS;;1;;[0120]
7661.3;0000-2400;;USA;Fish and Wildlife ALE;;USA;;1;;
7671;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[0120]
7685;0000-2400;irr;B;Rádio Cidade Oldies;P;SAm;xx;1;;
7688;1300-1400;;TWN;Star-Star Bc.Station;M;CHN;y;5;;
7689;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
7692;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
7697;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
7697;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
7710;0100-0140;;CAN;VFF Iqaluit Meteo Fax;;ENA;i;1;1005;3112
7710;0200-0240;;CAN;VFF Iqaluit Meteo Fax;;ENA;i;1;1005;3112[0518]
7710;0600-0630;;CAN;VFF Iqaluit Meteo Fax;;ENA;r;1;1007;3110
7710;0700-0730;;CAN;VFF Iqaluit Meteo Fax;;ENA;r;1;1007;3110
7710;1000-1030;;CAN;VFF Iqaluit Meteo Fax;;ENA;i;1;0105;3112
7710;1100-1130;;CAN;VFF Iqaluit Meteo Fax;;ENA;i;1;0105;3112
7710;2100-2130;;CAN;VFF Iqaluit Meteo Fax;;ENA;r;1;1007;3110
7710;2200-2230;;CAN;VFF Iqaluit Meteo Fax;;ENA;r;1;1007;3110
7718.5;0000-2400;;USA;Missouri Nat.Guard ALE;;CNA;;1;;
7720;0400-0100;;CLA;Echo of Hope VOH;K;KRE;/KOR-o;1;;[0523]
7720;0930-0950;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;
7720;1330-1350;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;
7720;1650-1655;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;
7720;1730-1750;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;
7720;0440-0453;Mo-Fr;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;
7720;0724-0753;;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;
7720;0840-0853;Mo-Fr;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;
7720;1124-1153;;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;[0423]
7720;1240-1253;Mo-Fr;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;
7720;1524-1553;;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;
7720;0000-2400;;F;French Navy ALE;;F;;1;;
7720;0000-2400;;USA;US National Guard ALE;;USA;;1;;
7727;0000-2400;;UZB;Channel Marker V;-CW;CAs;;1;;[0417]
7730;0000-2400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[1020]
7730.1;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
7730.1;0100-0200;;TWN;Sound of Hope;M;FE;;1;;[0223]
7730.1;0200-1200;;TWN;Sound of Hope;M;FE;;1;;
7730.1;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0822]
7730.1;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
7730.1;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
7730.1;1500-1600;;TWN;Sound of Hope;CA;FE;;1;;
7730.1;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
7730.1;1700-2000;;TWN;Sound of Hope;M;FE;;1;;[0521]
7730.1;2000-2100;;TWN;Sound of Hope;M;FE;;1;;
7730.1;2100-2130;;TWN;Sound of Hope;M;FE;;1;;[0521]
7730.1;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
7730.1;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
7730.1;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
7739;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
7740;0000-2400;;F;French Diplo ALE;;F;;1;;
7745;0000-2400;;JOR;Jordan Address ALE Net;;JOR;;1;;[1019]
7749;1925-1935;Tu;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0419]
7749;1925-1935;Tu;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110
7750;0300-0600;irr;SOM;Warsan Radio USB;SO;EAf;b;1;;
7750;0900-1945;irr;SOM;Warsan Radio USB;SO;EAf;b;1;;[0323]
7766.5;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[0120]
7772;0000-2400;;LVA;Latvian Military ALE;;LVA;;1;;
7777;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
7778.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0219]
7780;0800-0900;Sa-Th;INS;Voice of Indonesia;E;WNA;/USA-o;1;;[0423]
7780;0100-0300;;USA;Brother Stair;E;WNA;o;1;;
