9496;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
9685;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9808.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
9825;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
9870;0000-2400;;JOR;Jordan Address ALE Net;;JOR;;1;;[1019]
9895;0000-2400;;USA;US National Guard ALE;;USA;;1;;
9905;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
9914;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
9941;0000-2400;;GEO;Georgia Borderguard ALE;;GEO;;1;;[1219]
9959;0000-2400;;F;French Navy ALE;;F;;1;;
9970;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;
9982;0000-2400;;USA;COTHEN ALE;;USA;;1;;
10004;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
10015;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
10033;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
10098.5;0000-2400;;GEO;Georgia Coast Guard ALE;;GEO;;1;;
10108.5;0000-2400;;GRC;Greek Air Force ALE;;GRC;;1;;[1219]
10113;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[0120]
10130;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
10150;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
10155;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
10156.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1219]
10160;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;
10165;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
10168;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
10175;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
10175;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
10176;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[1119]
10176;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
10182;0000-2400;;E;Guardia Civil ALE;;E;;1;;
10185;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;[1019]
10194;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[0120]
10216;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
10218.5;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
10235;0000-2400;;USA;US National Guard ALE;;USA;;1;;
10242;0000-2400;;USA;COTHEN ALE;;USA;;1;;[1119]
10250;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
10272.5;0000-2400;;D;German Red Cross ALE;;D;;1;;[1119]
10295;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
10312;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
10321;0000-2400;;USA;US National Guard ALE;;USA;;1;;
10326;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
10333;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
10344.5;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;[1119]
10358;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
10389.6;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
10390;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
10390;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;[1219]
10390;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;[1219]
10400;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
10410;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
10417.5;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[1219]
10420;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1119]
10424;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
10430;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
10442;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1119]
10489;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
10496;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
10498;0000-2400;;F;French Navy ALE;;F;;1;;
10505;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;[1119]
10540;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
10554;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
10585;0000-2400;;USA;US National Guard ALE;;USA;;1;;
10588;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
10588;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1219]
10594;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
10600;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
10608;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
10642;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
10697;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
10733.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[1219]
10740;0000-2400;;USA;Missouri Nat.Guard ALE;;CNA;;1;;
10740;0000-2400;;USA;US National Guard ALE;;USA;;1;;
10765;0000-2400;;USA;US National Guard ALE;;USA;;1;;
10790;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
10816.5;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0919]
10825;0000-2400;;F;French Diplo ALE;;F;;1;;
10830;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
10836;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
10862;0000-2400;;CHN;China Military ALE;;FE;;1;;[1119]
10876;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
10893.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
10900;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
10928;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
10945;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
10965;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
10981;0000-2400;;B;Brazilian Army ALE;;SAm;;1;;[1019]
11010;0000-2400;;B;Brazilian Navy ALE;;SAm;;1;;[1119]
11018;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
11020;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
11035;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
11059.5;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[1119]
11075;0000-2400;;F;French Navy ALE;;WEu;;1;;[1019]
11080;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
11100;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
11104.5;0000-2400;;GRC;Greek Air Force ALE;;GRC;;1;;[1021]
11105;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
11111;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[0120]
11125;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
11128;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
11128;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
11130;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;[1019]
11135;0000-2400;;EGY;Egyptian ALE;;EGY;;1;;[1219]
11143;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
11153;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[1019]
11165;0000-2400;;AUS;Australian AirForce ALE;;AUS;;1;;
11168.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[1219]
11181;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
11181;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
11187;0000-2400;;F;French Military ALE;;F;;1;;
11199;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0919]
11200;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
11208;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
11214;0000-2400;;F;French Military ALE;;F;;1;;
11215;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
11217;0000-2400;;F;French Military ALE;;F;;1;;
11217;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1019]
11223;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
11226;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
11228;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
11235;0000-2400;;F;French Military ALE;;F;;1;;
11235;0000-2400;;I;Italian Air Force ALE;;SEu;;1;;
11241;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0120]
11246;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
11250;0000-2400;;F;French Military ALE;;F;;1;;
11250;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
11250;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
11253;0000-2400;;F;French Military ALE;;F;;1;;
11315;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
11340;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
11418.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1019]
11420;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
11429;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
11430;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
11434;0000-2400;;I;Italian Air Force ALE;;SEu;;1;;
11439;0000-2400;;USA;US National Guard ALE;;USA;;1;;[1019]
11448;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
11450;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
11451;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
11454;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
11455;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
11455;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
11470;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
11480;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
11489;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
11494;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0621]
11500;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;
11500;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
11550;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
11551;0000-2400;;MLI;UN MINUSMA ALE;;WAf;;1;;[1219]
11583;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
11597.6;0000-2400;;USA;Fish and Wildlife ALE;;USA;;1;;
11637;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
11693.5;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
11697.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
11900;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
12065;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;[1219]
12065;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;
12070;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
12070.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
12070.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
12074.5;0000-2400;;GEO;Georgia Coast Guard ALE;;GEO;;1;;
12076;0000-2400;;F;French Navy ALE;;F;;1;;[1019]
12076;0000-2400;;USA;US National Guard ALE;;USA;;1;;
12109;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1219]
12110;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;
12116;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
12122;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
12140;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[1219]
12142;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
12147;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
12150;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
12160;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;[0120]
12165;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
12165;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
12170;0000-2400;;F;French Diplo ALE;;F;;1;;
12175;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
12177;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
12180;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
12185;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
12209;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1119]
12212;0000-2400;;USA;US National Guard ALE;;USA;;1;;[0120]
12216;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1219]
12222;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0120]
12225;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
12230;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;
12245;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
12248;0000-2400;;GEO;Georgia Coast Guard ALE;;GEO;;1;;
12251;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
12267;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
12311;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
12313;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
12313;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
12332;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
12352;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
12383;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
12431;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
12459;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
12615;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;
12678;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
12752;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
12896;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
13054;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
13215;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
13242;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
13270;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
13312;0000-2400;;USA;COTHEN ALE;;USA;;1;;[1019]
13312;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
13315;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
13367;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
13423.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
13437;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
13446;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1119]
13457;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
13499;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;[1219]
13503.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
13503.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[1219]
13510;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
13520;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
13522;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
13536;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;
13537;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
13540;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
13540;0000-2400;;USA;US National Guard ALE;;USA;;1;;
13552;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;[1119]
13569.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
13630;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
13753.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
13877;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
13907;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0120]
13907;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0919]
13925.6;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
13945;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[0120]
13950;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
13950;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
13963.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;[1019]
14060;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
14360;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
14401.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;
14410;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[1119]
14420;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
14430;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
14441.6;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;[0120]
14453;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
14447;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
14450;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
14455;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1019]
14460;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
14478;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1019]
14483.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
14485.5;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;
14487;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
14508.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
14550;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
14550;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
14555;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
14570;0000-2400;;F;French Navy ALE;;F;;1;;
14582;0000-2400;;USA;COTHEN ALE;;USA;;1;;[1219]
14591.5;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
14600;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
14605;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
14609.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;
14610;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
14654.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
14671;0000-2400;;F;French Diplo ALE;;F;;1;;
14700;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[1219]
14707;0000-2400;;B;Brazilian Army ALE;;SAm;;1;;[1219]
14716.6;0000-2400;;F;French Navy ALE;;F;;1;;
14717;0000-2400;;USA;US National Guard ALE;;USA;;1;;[1219]
14724.3;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[1219]
14738.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
14776;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1219]
14780;0000-2400;;B;Brazilian Navy ALE;;SAm;;1;;[1119]
14800;0000-2400;;F;French Navy ALE;;F;;1;;
14822.5;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
14833.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
14836;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1119]
14846.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
14875;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;
14885;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
14885;0000-2400;;USA;US National Guard ALE;;USA;;1;;
14925.5;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
14968;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
15000;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
15040;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
15043;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
15091;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[1219]
15284;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;
15603;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
15628.6;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
15630;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;
15708;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[1219]
15777.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
15830;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
15832;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
15851;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
15867;0000-2400;;USA;COTHEN ALE;;USA;;1;;[1219]
15921;0000-2400;;F;French Diplo ALE;;F;;1;;
15940;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
15974.6;0000-2400;;USA;Fish and Wildlife ALE;;USA;;1;;
16015;0000-2400;;CHL;Gendarmeria Chile ALE;;CHL;;1;;
16030;0000-2400;;AUS;Australian AirForce ALE;;AUS;;1;;
16039.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
16077;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
16096;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
16112;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
16125;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[0120]
16132;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1119]
16148;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;
16160;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
16201;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
16240;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;[1219]
16250;0000-2400;;GHA;Ghana Navy ALE;;GHA;;1;;
16283.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[1219]
16285;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[1119]
16320;0000-2400;;F;French Diplo ALE;;F;;1;;
16321;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;
16326;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
16348;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
16357;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;
16358;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
16382;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
16490;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
16544;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
16547;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
16607;0000-2400;;B;Brazilian Navy ALE;;SAm;;1;;[1219]
16730;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
16764;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
16902.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
16910.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
16915.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
16948.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
17435;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;[1119]
17457.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
17466;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
17467;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;[1119]
17477;0000-2400;;F;French Diplo ALE;;F;;1;;
17478.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
17492.6;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
17500;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
17501;0000-2400;;GHA;Ghana Navy ALE;;GHA;;1;;
17501.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
17970;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
17973;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[1219]
17976;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
18003;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
18063;0000-2400;;CHN;China Military ALE;;FE;;1;;[1219]
18180;0000-2400;;USA;US National Guard ALE;;USA;;1;;
18210;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;
18223.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;
18248.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[0120]
18275;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;
18293.5;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
18396;0000-2400;;F;French Diplo ALE;;F;;1;;
18403.5;0000-2400;;G;DHFCS Forest Moor ALE;;ME;/CYP-a;1;;
18407;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
18470;0000-2400;;AUS;Australian MHFCS ALE;;AUS;;1;;
18502.6;0000-2400;;USA;Fish and Wildlife ALE;;USA;;1;;
18555;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
18555;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
18594;0000-2400;;USA;COTHEN ALE;;USA;;1;;
18765;0000-2400;;MRC;Moroccan Police ALE;;MRC;;1;;[1119]
18765;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;
18875;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
19079.5;0000-2400;;USA;US National Guard ALE;;USA;;1;;
19128;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
19215;0000-2400;;F;French Navy ALE;;F;;1;;
19235;0000-2400;;USA;US National Guard ALE;;USA;;1;;
19250;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
19602;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
19636;0000-2400;;F;French Diplo ALE;;F;;1;;
19933;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
19969;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;
20104;0000-2400;;USA;US Army MARS ALE;;USA;;1;;
20125;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
20168;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
20200.1;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
20228;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
20328.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
20391;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
20400;0000-2400;;CHL;Chile Navy ALE;;CHL;;1;;
20400;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
20550;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
20550;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
20616;0000-2400;;F;French Diplo ALE;;F;;1;;
20631;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[1119]
